ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,Attrition
S2147,36,Travel_Frequently,Human Resources,2,Below College,Human Resources,,Female,Medium,2,Human Resources,Very High,Single,1,No,21.0,Outstanding,Very High,80,0,10.0,2,Good,10.0,1,0.0,8.0,13824.71,Yes
S2148,35,Travel_Rarely,Research & Development,10,Bachelor,Medical,High,Female,Medium,1,Manufacturing Director,High,Married,1,Yes,15.0,Excellent,Low,80,1,3.0,0,Bad,2.0,1,0.0,1.0,13092.3,Yes
S2149,32,Travel_Rarely,Sales,20,Master,,Low,Male,Medium,2,Sales Executive,Medium,Single,0,Yes,21.0,Excellent,Medium,80,0,14.0,1,Better,13.0,8,9.0,9.0,17131.32,No
S2150,45,Travel_Frequently,Research & Development,10,College,Life Sciences,Medium,Female,Medium,4,Manufacturing Director,Medium,Divorced,1,No,19.0,Excellent,Low,80,1,19.0,3,Better,,8,8.0,9.0,14372.97,No
S2151,49,Travel_Rarely,,39,Master,Life Sciences,Low,Female,Low,4,Manager,Medium,Married,0,No,15.0,Excellent,Low,80,1,26.0,2,Better,36.0,13,20.0,8.0,13921.83,Yes
S2152,27,Travel_Frequently,Research & Development,1,Below College,Life Sciences,Medium,Male,Medium,1,Research Scientist,Medium,Divorced,1,No,12.0,Excellent,,80,1,1.0,3,Good,1.0,0,0.0,0.0,14849.77,No
S2153,28,Travel_Rarely,Research & Development,-10,Doctor,Medical,,Male,Very High,4,Research Director,High,Divorced,4,No,21.0,Excellent,High,80,1,3.0,2,Good,0.0,-1,-6.0,,13154.98,No
S2154,38,Travel_Rarely,Research & Development,10,Bachelor,Medical,Medium,Male,Low,3,Research Director,High,Married,3,No,12.0,Excellent,Low,80,1,20.0,3,Better,18.0,16,1.0,11.0,15216.87,No
S2155,37,Travel_Rarely,Research & Development,1,Master,Life Sciences,Low,Male,Medium,3,Research Scientist,High,Married,4,No,11.0,Excellent,Medium,80,0,,2,Bad,,1,10.0,7.0,14858.65,Yes
S2156,37,Travel_Frequently,Research & Development,18,College,Medical,,Male,Medium,2,Research Scientist,High,Divorced,2,No,15.0,Excellent,High,80,1,13.0,3,Bad,,3,0.0,2.0,12331.76,Yes
S2157,43,Travel_Frequently,Research & Development,15,Bachelor,Life Sciences,Low,Male,Medium,2,Research Director,Low,Divorced,2,No,18.0,Excellent,Medium,80,1,6.0,2,Better,4.0,2,1.0,2.0,15852.33,Yes
S2158,54,Travel_Frequently,Research & Development,19,Master,Life Sciences,Low,Female,Medium,1,Research Director,High,Divorced,1,No,12.0,Excellent,High,80,1,2.0,2,Better,,2,2.0,2.0,17203.15,No
S2159,24,Travel_Frequently,,3,Below College,Other,Low,Male,High,1,Research Scientist,High,Married,1,No,13.0,Excellent,High,80,0,5.0,1,Better,,3,0.0,3.0,13773.33,No
S2160,31,Travel_Frequently,,12,Below College,Marketing,High,Male,High,1,Research Director,Very High,Married,7,No,22.0,Excellent,,80,1,6.0,0,Better,,1,0.0,1.0,10004.34,No
S2161,45,Travel_Rarely,Research & Development,3,,Marketing,Low,Male,Medium,3,Manager,Medium,Divorced,1,No,20.0,Excellent,High,80,2,24.0,2,Better,23.0,9,,11.0,10436.95,Yes
S2162,45,Travel_Frequently,Research & Development,11,Below College,Life Sciences,High,Female,Medium,2,Research Scientist,Medium,Divorced,2,No,23.0,Outstanding,Very High,80,1,10.0,2,,,7,2.0,7.0,14429.46,No
S2163,33,Travel_Rarely,Research & Development,2,College,Life Sciences,Low,Male,High,1,Laboratory Technician,Low,Married,7,No,20.0,Outstanding,Low,80,0,13.0,3,Best,9.0,7,1.0,7.0,15061.23,No
S2164,33,Non-Travel,Sales,16,Bachelor,Life Sciences,High,Male,High,2,Sales Executive,Very High,Divorced,1,Yes,25.0,Outstanding,High,80,1,7.0,2,Better,6.0,5,1.0,2.0,15393.33,No
S2165,34,Non-Travel,,21,Below College,Other,,Male,Medium,1,Research Director,Medium,Divorced,1,No,18.0,Excellent,,80,2,5.0,2,Good,5.0,3,0.0,0.0,14906.79,No
S2166,29,Travel_Rarely,Research & Development,10,Bachelor,,Low,Male,Low,1,Research Scientist,High,Married,4,Yes,12.0,Excellent,High,80,0,4.0,3,Good,2.0,2,2.0,2.0,18004.21,Yes
S2167,31,Travel_Rarely,,5,Bachelor,Marketing,High,Male,Low,2,Sales Executive,High,Single,3,No,12.0,Excellent,Medium,80,0,7.0,0,Good,6.0,5,5.0,3.0,14038.87,Yes
S2168,49,Travel_Rarely,Research & Development,25,Master,Life Sciences,High,Male,High,1,Laboratory Technician,Low,Married,1,No,14.0,Excellent,Very High,80,1,10.0,3,Good,9.0,6,1.0,4.0,19106.11,No
S2169,35,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,High,Female,Low,3,Manager,Low,Divorced,1,No,18.0,Excellent,Medium,80,1,16.0,2,Best,7.0,7,6.0,4.0,14594.55,No
S2170,29,Travel_Frequently,Research & Development,21,Bachelor,Life Sciences,Low,Male,High,1,Manager,Very High,Single,1,Yes,21.0,Excellent,Medium,80,0,1.0,2,Bad,,0,0.0,1.0,14082.39,No
S2171,29,Travel_Frequently,Research & Development,8,Bachelor,Life Sciences,High,Male,High,1,Research Scientist,Medium,Divorced,0,No,14.0,Excellent,Very High,80,2,7.0,2,Good,5.0,4,0.0,1.0,18271.46,No
S2172,46,Travel_Rarely,Sales,9,Bachelor,Life Sciences,Medium,Male,Medium,2,Sales Executive,High,Married,1,No,17.0,Excellent,Low,80,1,,3,Better,9.0,8,6.0,7.0,12745.48,No
S2173,38,Travel_Rarely,Research & Development,7,College,Life Sciences,High,Male,High,3,Research Director,Medium,Single,6,No,15.0,Excellent,High,80,0,13.0,2,Good,2.0,0,1.0,,16734.15,No
S2174,33,Travel_Frequently,Research & Development,1,College,Marketing,High,Male,High,1,Manager,Low,Divorced,0,No,14.0,Excellent,High,80,0,,4,Good,11.0,6,1.0,7.0,15062.55,No
S2175,26,Travel_Rarely,,20,Bachelor,Other,High,Female,High,1,Manufacturing Director,,Married,-1,No,15.0,Excellent,,80,1,2.0,0,,6.0,2,0.0,2.0,13684.31,No
S2176,30,Travel_Frequently,Human Resources,4,College,Human Resources,High,Female,Medium,1,Manager,Medium,Divorced,2,Yes,12.0,Excellent,High,80,1,5.0,3,Better,,2,0.0,2.0,11863.72,No
S2177,31,Travel_Rarely,Research & Development,3,Below College,Life Sciences,Medium,Male,High,2,Research Director,High,Single,3,No,12.0,Excellent,High,80,0,10.0,2,Better,5.0,3,1.0,4.0,12253.95,Yes
S2178,27,Travel_Rarely,Research & Development,3,Master,Marketing,Low,Female,Medium,1,Research Scientist,Very High,Married,0,No,13.0,Excellent,High,80,0,5.0,0,Better,4.0,2,0.0,1.0,12854.92,No
S2179,37,Travel_Rarely,Research & Development,35,Bachelor,Medical,Medium,Female,High,2,Healthcare Representative,Medium,Married,7,No,13.0,Excellent,Low,80,2,,3,Good,6.0,6,8.0,9.0,14541.68,No
S2180,22,Non-Travel,Research & Development,14,College,,High,Male,High,1,Laboratory Technician,Very High,Divorced,0,No,13.0,Excellent,Medium,80,1,2.0,2,Good,,0,0.0,0.0,9508.4,No
S2181,25,Travel_Rarely,Research & Development,13,Below College,Marketing,Medium,Male,Medium,1,Sales Executive,High,Married,0,No,11.0,Excellent,Medium,80,0,6.0,1,Good,6.0,4,0.0,5.0,14764.33,No
S2182,43,Travel_Rarely,,2,Bachelor,Life Sciences,,Female,High,1,Human Resources,Very High,Single,0,No,13.0,Excellent,Medium,80,0,10.0,5,Better,9.0,7,1.0,8.0,11339.74,No
S2183,34,Travel_Frequently,,21,College,Life Sciences,High,Female,Low,1,Human Resources,Medium,Married,0,No,14.0,Excellent,High,80,0,6.0,2,Better,,3,3.0,3.0,13753.83,No
S2184,39,Non-Travel,Research & Development,3,College,Life Sciences,Very High,Female,Medium,2,Research Director,High,Divorced,3,No,16.0,Excellent,High,80,1,,0,Better,8.0,7,6.0,5.0,14409.82,Yes
S2185,44,Travel_Rarely,Research & Development,1,,Marketing,Very High,Male,Medium,2,Healthcare Representative,Low,Divorced,6,No,15.0,Excellent,Medium,80,1,16.0,2,Better,4.0,2,0.0,3.0,12450.51,No
S2186,40,Non-Travel,Research & Development,27,Bachelor,Medical,High,Male,Low,3,Research Scientist,Low,Divorced,3,No,14.0,Excellent,High,80,1,19.0,1,Better,1.0,0,0.0,1.0,11647.53,No
S2187,38,Travel_Rarely,,4,College,Marketing,Very High,Male,Medium,2,Sales Executive,High,Married,1,No,12.0,Excellent,Medium,80,0,9.0,3,Good,7.0,5,,4.0,13035.26,No
S2188,31,Travel_Rarely,,9,Below College,Medical,,Male,Medium,1,Research Scientist,High,Married,6,No,20.0,Excellent,High,80,0,6.0,0,,4.0,2,0.0,2.0,13789.33,No
S2189,30,Travel_Frequently,,3,College,Marketing,Low,Male,High,1,Research Scientist,High,Married,3,No,14.0,Excellent,Low,80,0,7.0,2,Better,3.0,1,0.0,2.0,13866.78,Yes
S2190,26,Travel_Rarely,,14,,Life Sciences,High,Male,High,1,Research Scientist,High,Married,1,Yes,14.0,Excellent,High,80,0,6.0,2,Better,,2,5.0,5.0,17144.67,No
S2191,46,Travel_Rarely,Sales,16,Master,,High,Male,Medium,2,Sales Executive,Medium,Divorced,7,No,13.0,Excellent,Medium,80,1,17.0,2,Good,7.0,6,6.0,6.0,15196.89,No
S2192,28,Travel_Frequently,Sales,7,Bachelor,Life Sciences,High,Female,High,2,Sales Executive,Low,Single,0,No,14.0,Excellent,Very High,80,0,5.0,5,Better,4.0,2,1.0,3.0,15824.75,Yes
S2193,44,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Low,Male,High,2,Research Director,Medium,Divorced,3,No,19.0,Excellent,High,80,1,7.0,2,,2.0,1,0.0,0.0,15361.38,No
S2194,30,Travel_Rarely,Research & Development,7,,Medical,Low,,High,1,Laboratory Technician,Low,Married,6,No,19.0,Excellent,Low,80,0,9.0,2,Better,4.0,3,0.0,3.0,16338.04,No
S2195,22,Non-Travel,Research & Development,25,,Medical,Medium,Male,Medium,1,Research Scientist,High,Married,1,Yes,14.0,Excellent,Medium,80,0,,2,Good,4.0,2,1.0,2.0,15008.53,No
S2196,33,Travel_Rarely,Sales,10,Master,Marketing,Medium,Female,High,2,Sales Executive,High,Single,1,No,14.0,Excellent,Medium,80,0,10.0,2,Good,10.0,4,0.0,9.0,12764.59,Yes
S2197,35,Travel_Rarely,,0,Bachelor,Medical,,Female,Low,1,Sales Executive,High,Single,1,No,17.0,Good,,80,0,6.0,3,Better,6.0,4,0.0,4.0,13473.84,No
S2198,30,Travel_Frequently,Research & Development,2,,Marketing,Medium,Male,High,2,Research Director,Very High,Divorced,1,No,,Excellent,High,80,1,12.0,4,Good,,10,4.0,2.0,9741.55,No
S2199,32,Travel_Rarely,Research & Development,5,Master,Other,Medium,,Very High,1,Research Scientist,Very High,Married,3,No,17.0,Excellent,Very High,80,2,6.0,3,Better,3.0,2,0.0,2.0,13272.91,No
S2200,40,Travel_Rarely,Research & Development,18,Bachelor,Medical,Low,Male,Medium,3,Human Resources,High,Married,2,No,17.0,Excellent,Very High,80,1,15.0,4,Better,13.0,11,12.0,4.0,11222.02,No
S2201,33,Travel_Frequently,Research & Development,2,Bachelor,,Low,Female,High,1,Manufacturing Director,Low,Married,5,No,13.0,Excellent,Medium,80,0,7.0,2,Better,,2,1.0,,16462.98,No
S2202,34,Travel_Rarely,,5,Bachelor,Technical Degree,,Female,High,2,Sales Representative,Very High,Married,3,No,14.0,Excellent,High,80,1,,7,Best,0.0,0,0.0,0.0,3470.0,No
S2203,24,Travel_Frequently,Research & Development,12,Below College,,,Male,High,1,Research Scientist,High,Single,1,No,16.0,Excellent,Low,80,0,1.0,2,Good,1.0,0,0.0,0.0,18431.7,No
S2204,40,Travel_Frequently,,3,Bachelor,Other,Medium,Female,Medium,1,Manufacturing Director,Very High,Married,4,No,19.0,Excellent,Low,80,1,13.0,2,Better,5.0,4,,5.0,9239.61,Yes
S2205,34,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,High,Female,Medium,2,Healthcare Representative,Medium,Single,8,No,19.0,Excellent,High,80,0,9.0,5,,1.0,1,0.0,0.0,17090.98,No
S2206,31,Travel_Rarely,Research & Development,10,,Life Sciences,,Female,Low,2,Research Scientist,High,Married,3,Yes,17.0,Excellent,Medium,80,0,11.0,3,Good,7.0,5,6.0,7.0,15343.29,No
S2207,37,Travel_Rarely,Sales,16,Master,Marketing,,Female,Medium,2,Sales Executive,High,Divorced,4,No,19.0,Excellent,Very High,80,2,9.0,2,Better,1.0,0,0.0,0.0,14625.28,Yes
S2208,49,Travel_Rarely,Research & Development,15,College,Medical,High,Male,High,2,Manager,Low,Divorced,1,No,11.0,Excellent,Medium,80,1,5.0,3,Good,4.0,2,1.0,2.0,23523.69,Yes
S2209,43,Travel_Frequently,,2,,,Very High,Male,High,2,Sales Executive,High,Married,3,Yes,16.0,Excellent,Medium,80,0,,3,,0.0,0,0.0,0.0,13989.08,No
S2210,31,Travel_Rarely,Research & Development,7,College,Medical,Medium,Male,High,2,Manufacturing Director,Low,Married,1,No,12.0,Excellent,Medium,80,1,13.0,5,Bad,13.0,10,3.0,12.0,15734.57,Yes
S2211,49,Travel_Rarely,Research & Development,9,College,Other,High,Male,Medium,3,Healthcare Representative,High,Married,5,No,16.0,Excellent,High,80,0,20.0,2,Better,,4,2.0,3.0,14148.8,No
S2212,43,Travel_Rarely,,6,Bachelor,Medical,Low,Male,Medium,2,Research Scientist,High,Single,1,Yes,14.0,Excellent,Low,80,0,20.0,3,Bad,20.0,7,1.0,8.0,15081.15,No
S2213,34,Non-Travel,Research & Development,2,Below College,,,Male,Medium,2,Manufacturing Director,High,Married,1,No,16.0,Excellent,Medium,80,0,10.0,2,Good,10.0,8,,9.0,14400.66,Yes
S2214,30,Travel_Rarely,Research & Development,13,College,Life Sciences,Low,Male,High,1,Laboratory Technician,High,Divorced,1,No,15.0,Excellent,High,80,1,5.0,4,Good,4.0,3,1.0,3.0,16267.15,No
S2215,39,Travel_Rarely,Human Resources,4,Below College,Medical,High,Female,High,2,Manufacturing Director,Medium,Single,9,No,24.0,Outstanding,High,80,0,4.0,3,Better,-1.0,0,0.0,0.0,16104.99,No
S2216,28,Travel_Rarely,Research & Development,4,Bachelor,Marketing,Low,Male,Low,1,Research Scientist,High,Married,5,No,13.0,Excellent,High,80,0,5.0,3,Good,3.0,2,1.0,2.0,17864.63,No
S2217,37,Non-Travel,Research & Development,9,Bachelor,Marketing,,Male,Medium,3,Research Scientist,Medium,Divorced,0,No,13.0,Excellent,,80,1,10.0,5,Good,,5,6.0,7.0,14253.37,No
S2218,27,Travel_Frequently,Sales,20,Bachelor,Life Sciences,Very High,Male,High,2,Sales Executive,High,Single,1,No,14.0,Excellent,Very High,80,0,7.0,2,Better,7.0,7,0.0,7.0,14478.03,No
S2219,36,Travel_Rarely,Research & Development,2,Master,Other,Very High,Male,High,2,Research Scientist,Medium,Married,4,Yes,22.0,Outstanding,Very High,80,1,15.0,2,Better,1.0,0,0.0,0.0,14816.48,No
S2220,29,Travel_Frequently,Sales,9,College,Medical,Very High,Female,,2,Sales Executive,Very High,Divorced,0,No,17.0,Excellent,Very High,80,3,,1,Best,7.0,7,0.0,6.0,21655.74,No
S2221,40,Travel_Frequently,Research & Development,5,College,Medical,Medium,Male,Medium,1,Laboratory Technician,High,Married,3,No,16.0,Excellent,High,80,0,7.0,3,,1.0,1,1.0,0.0,11440.6,Yes
S2222,44,Travel_Rarely,Research & Development,14,College,Marketing,Medium,Male,Medium,1,Research Scientist,Medium,Divorced,1,No,11.0,Excellent,High,80,1,2.0,4,Better,2.0,2,2.0,2.0,14321.61,No
S2223,23,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,,Female,High,1,Laboratory Technician,Medium,Single,1,No,12.0,Excellent,Medium,80,0,0.0,2,Better,0.0,0,0.0,0.0,11890.46,No
S2224,41,Travel_Frequently,Research & Development,22,Bachelor,Life Sciences,Medium,Male,Medium,2,Manufacturing Director,Medium,Married,1,No,18.0,Excellent,Medium,80,0,12.0,0,Good,4.0,2,2.0,2.0,17024.38,No
S2225,30,Travel_Frequently,Sales,11,Bachelor,Medical,Low,Male,High,2,Sales Executive,Low,Single,2,No,13.0,Excellent,Low,80,0,6.0,3,,5.0,2,0.0,1.0,16123.78,No
S2226,33,Travel_Frequently,Sales,11,College,Life Sciences,High,Male,Medium,2,Sales Executive,High,Married,4,No,,Excellent,High,80,0,,0,Good,8.0,1,5.0,4.0,15712.12,No
S2227,31,Travel_Rarely,,2,College,Life Sciences,,Female,High,1,Sales Representative,High,Married,0,No,19.0,Excellent,High,80,1,3.0,1,Better,2.0,2,1.0,2.0,14042.16,No
S2228,36,Travel_Rarely,,15,Bachelor,Other,Low,Female,High,2,Laboratory Technician,High,Divorced,7,No,14.0,Excellent,Medium,80,1,9.0,3,Good,1.0,0,0.0,0.0,11794.42,Yes
S2229,27,Travel_Frequently,,1,Below College,Technical Degree,,Female,Medium,2,Manufacturing Director,Low,Married,5,No,19.0,Excellent,High,80,1,6.0,1,Better,2.0,2,2.0,0.0,13215.22,No
S2230,21,Travel_Rarely,Research & Development,5,Below College,Medical,High,Female,High,1,Research Scientist,High,Single,1,No,,Excellent,High,80,0,2.0,2,Better,2.0,2,1.0,2.0,17051.8,No
S2231,42,Travel_Rarely,Human Resources,5,Bachelor,Life Sciences,Low,Male,Medium,2,Human Resources,High,Married,3,No,12.0,Excellent,Low,80,0,9.0,1,Better,2.0,2,0.0,,14990.68,No
S2232,32,Travel_Rarely,Sales,10,Master,Marketing,Medium,Female,Medium,2,Sales Executive,Low,Divorced,3,Yes,12.0,Excellent,Medium,80,2,13.0,2,Better,3.0,3,3.0,2.0,15168.7,No
S2233,34,Travel_Rarely,Research & Development,23,Bachelor,Medical,,Male,Medium,2,Research Scientist,Medium,Married,0,No,22.0,Excellent,Medium,80,0,15.0,2,Better,14.0,8,9.0,9.0,17647.64,Yes
S2234,23,Travel_Rarely,Sales,6,College,Marketing,Very High,Male,Medium,1,Sales Representative,Medium,Single,0,No,14.0,Excellent,Medium,80,0,3.0,2,,3.0,2,0.0,0.0,16288.76,No
S2235,43,Travel_Rarely,,2,Bachelor,Marketing,High,Male,Medium,1,Laboratory Technician,Low,Divorced,0,No,11.0,Excellent,,80,1,9.0,4,Better,8.0,5,6.0,7.0,11371.27,No
S2236,42,Travel_Frequently,Research & Development,15,College,,Very High,Male,Medium,2,Research Scientist,High,Married,3,No,17.0,Excellent,High,80,0,7.0,4,,2.0,2,1.0,2.0,13669.15,No
S2237,53,Travel_Frequently,,5,College,Life Sciences,Medium,Female,High,3,Human Resources,Medium,Married,5,No,18.0,Excellent,High,80,0,19.0,4,Better,6.0,4,2.0,0.0,15996.53,No
S2238,27,Travel_Rarely,Research & Development,5,,Technical Degree,High,Female,Medium,3,Research Director,Very High,Divorced,1,Yes,16.0,Excellent,Medium,80,1,9.0,3,Better,9.0,8,0.0,8.0,11080.15,No
S2239,31,Non-Travel,Research & Development,4,Bachelor,Technical Degree,High,Female,High,1,Research Scientist,Very High,Single,10,Yes,24.0,Outstanding,High,80,0,,4,,0.0,0,0.0,0.0,4125.66,No
S2240,35,Non-Travel,,2,College,Medical,Medium,Female,High,2,Manufacturing Director,Very High,Divorced,2,No,,Excellent,High,80,1,15.0,6,Better,7.0,7,1.0,7.0,18429.61,No
S2241,26,Non-Travel,,7,Below College,Marketing,High,Male,High,2,Sales Executive,Medium,Married,0,No,15.0,Excellent,High,80,0,6.0,1,Good,5.0,4,1.0,4.0,16574.61,No
S2242,36,Travel_Rarely,Research & Development,4,Below College,Medical,High,Male,High,1,Laboratory Technician,High,Married,6,No,18.0,Excellent,High,80,0,6.0,4,Good,0.0,0,0.0,0.0,12932.59,No
S2243,34,Travel_Rarely,Sales,21,College,Life Sciences,,Female,Medium,2,Sales Executive,High,Single,2,No,17.0,Excellent,High,80,0,10.0,2,,,5,5.0,5.0,15166.23,Yes
S2244,22,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,High,Female,Very High,1,Laboratory Technician,Low,Divorced,0,Yes,21.0,Outstanding,High,80,2,0.0,1,,0.0,0,0.0,0.0,3674.78,No
S2245,35,Travel_Rarely,Research & Development,0,Master,Other,Very High,Male,High,1,Research Scientist,Low,Divorced,3,Yes,22.0,Outstanding,Very High,80,1,14.0,2,Better,0.0,0,0.0,0.0,16179.84,No
S2246,22,Non-Travel,,9,College,Life Sciences,Medium,Female,High,1,Manufacturing Director,High,Married,1,No,15.0,Excellent,,80,0,3.0,3,Better,3.0,3,0.0,3.0,16676.05,No
S2247,31,Travel_Frequently,Research & Development,9,College,,High,Male,High,2,Research Director,Low,Divorced,0,No,,Excellent,High,80,1,5.0,2,,4.0,1,0.0,3.0,14610.39,No
S2248,46,Travel_Rarely,Research & Development,1,Master,Medical,,Male,Medium,3,Research Director,High,Married,2,No,13.0,Excellent,Medium,80,0,27.0,3,Good,25.0,4,5.0,8.0,12283.57,Yes
S2249,29,Travel_Rarely,,15,Bachelor,Life Sciences,Very High,Female,High,1,Sales Executive,Medium,Divorced,4,No,14.0,Excellent,,80,1,3.0,2,Better,2.0,2,1.0,2.0,15373.04,No
S2250,49,Travel_Rarely,,6,Below College,Medical,,Female,High,2,Research Scientist,High,Married,3,No,15.0,Excellent,High,80,0,11.0,3,Good,9.0,5,,3.0,19348.12,Yes
S2251,29,Travel_Frequently,Research & Development,6,College,Life Sciences,,Male,Medium,1,Laboratory Technician,High,Divorced,2,Yes,15.0,Excellent,Very High,80,1,5.0,3,Good,5.0,2,0.0,1.0,15505.38,No
S2252,51,Travel_Frequently,,5,,Life Sciences,Low,Female,High,3,Research Scientist,Medium,Married,8,No,18.0,Excellent,Medium,80,0,10.0,2,Good,7.0,6,6.0,6.0,17031.5,Yes
S2253,25,Travel_Frequently,,5,Below College,Other,High,Male,Medium,1,Laboratory Technician,High,Married,1,No,15.0,Excellent,,80,0,7.0,3,Better,7.0,7,4.0,6.0,13287.76,No
S2254,29,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Medium,Female,Medium,1,Laboratory Technician,Medium,Married,1,No,13.0,Excellent,High,80,0,4.0,3,Bad,2.0,2,0.0,2.0,13803.23,Yes
S2255,51,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Low,Male,Low,3,Manager,Very High,Married,1,No,15.0,Excellent,Very High,80,0,18.0,2,Better,4.0,2,0.0,,15459.14,No
S2256,32,Travel_Frequently,Research & Development,2,College,Life Sciences,High,Male,High,2,Human Resources,Low,Divorced,4,No,20.0,Outstanding,Low,80,1,10.0,4,Good,5.0,4,0.0,4.0,13503.05,No
S2257,41,Travel_Rarely,Sales,4,,Marketing,,Female,Medium,2,Sales Executive,High,Divorced,0,Yes,16.0,Excellent,,80,1,9.0,2,,9.0,8,6.0,7.0,10410.67,No
S2258,34,Travel_Rarely,,23,Below College,Marketing,High,Male,Medium,1,Research Scientist,Low,Married,1,No,12.0,Excellent,Very High,80,0,,2,Good,5.0,4,0.0,0.0,15617.67,No
S2259,25,Travel_Frequently,Research & Development,5,Below College,Life Sciences,Medium,Male,High,2,Manufacturing Director,High,Married,0,Yes,20.0,Excellent,Low,80,0,6.0,2,Best,5.0,4,,3.0,13671.44,No
S2260,36,Travel_Rarely,Research & Development,17,College,Life Sciences,Medium,Female,High,1,Research Scientist,Low,Married,1,Yes,,Excellent,Low,80,1,7.0,3,Good,7.0,6,1.0,6.0,13166.67,No
S2261,38,Travel_Rarely,,9,,Life Sciences,Medium,,High,1,Research Scientist,Very High,Divorced,2,No,19.0,Excellent,Very High,80,2,10.0,0,Best,5.0,2,0.0,3.0,14503.72,No
S2262,30,Travel_Frequently,,4,Bachelor,Medical,Medium,Male,High,1,Laboratory Technician,Low,Single,0,No,16.0,Good,,80,0,,3,Better,3.0,2,0.0,2.0,21341.81,No
S2263,22,Travel_Rarely,Research & Development,18,Below College,Human Resources,Very High,Male,High,1,Laboratory Technician,Low,Married,1,No,12.0,Excellent,,80,1,0.0,3,,0.0,0,0.0,0.0,4107.98,Yes
S2264,30,Travel_Rarely,Sales,5,Bachelor,,High,Male,Medium,2,Sales Executive,High,Divorced,1,No,13.0,Excellent,High,80,2,10.0,2,Better,9.0,8,1.0,2.0,12457.91,No
S2265,25,Travel_Frequently,,9,,,,Female,Medium,1,Laboratory Technician,Low,Married,1,No,13.0,Excellent,Very High,80,0,5.0,2,Better,3.0,2,0.0,1.0,13519.54,No
S2266,28,Travel_Rarely,Research & Development,26,Below College,,High,Female,Low,2,Manufacturing Director,Medium,Married,1,No,14.0,Excellent,Low,80,1,,2,,8.0,5,1.0,,13535.65,No
S2267,25,Travel_Rarely,Research & Development,1,Bachelor,Other,Low,Male,High,1,Laboratory Technician,Very High,Divorced,3,No,11.0,Excellent,Low,80,1,6.0,2,Good,3.0,2,0.0,2.0,11093.62,Yes
